-1.362195
1.023025
1.503595
-0.069437
0.453064
1.129802
1.177323
-0.186703
0.805097
1.675067
-0.884177
0.875852
1.183535
0.463119
0.594802
0.310799
0.920834
0.549137
-0.676295
-0.110881
0.8606
